Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
17,"L Shemtob, T Beaney, J Norton, A Majeed","How can we improve the quality of data collected in general practice?",2023,"bmj","bmj.com","https://www.bmj.com/content/380/bmj-2022-071950.full","https://scholar.google.com/scholar?cites=5159094754647494018&as_sdt=2005&sciodt=0,5&hl=en",616,"2025-06-30 21:06:11","","","","",,,,,17,8.50,4,4,2,"Lara Shemtob and colleagues argue that clinical staff entering the data need to be more connected to those using the information for research and quality improvement …","","https://scholar.google.com/scholar?q=related:gk1YZVjJmEcJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"V Isberg, C Munk","GPCRdb Documentation",2023,"","media.readthedocs.org","https://media.readthedocs.org/pdf/gpcrdb/latest/gpcrdb.pdf","",625,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,2,2,"… Openprescribing.net provides the actual cost by subtracting the average percentage discount per item received by pharmacists based on the previous month from the Net Ingredient …","https://media.readthedocs.org/pdf/gpcrdb/latest/gpcrdb.pdf","https://scholar.google.com/scholar?q=related:yrjWFWCyA6sJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
16,"D Helekal, M Keeling, YH Grad…","Estimating the fitness cost and benefit of antimicrobial resistance from pathogen genomic data",2023,"Journal of the Royal …","royalsocietypublishing.org","https://royalsocietypublishing.org/doi/abs/10.1098/rsif.2023.0074","https://scholar.google.com/scholar?cites=11269856484032246709&as_sdt=2005&sciodt=0,5&hl=en",631,"2025-06-30 21:06:11","","10.1098/rsif.2023.0074","","",,,,,16,8.00,4,4,2,"Increasing levels of antibiotic resistance in many bacterial pathogen populations are a major threat to public health. Resistance to an antibiotic provides a fitness benefit when the …","https://royalsocietypublishing.org/doi/pdf/10.1098/rsif.2023.0074","https://scholar.google.com/scholar?q=related:tfNfEMOSZpwJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"DTB Team","Safety update: febuxostat and CVD",2023,"","dtb.bmj.com","https://dtb.bmj.com/content/61/7/102.abstract","",637,"2025-06-30 21:06:11","CITATION","","","",,,,,0,0.00,0,1,2,"Overview of: Medicines and Healthcare products Regulatory Agency. Febuxostat: updated advice for the treatment of patients with a history of major cardiovascular disease. Drug Safety …","","https://scholar.google.com/scholar?q=related:eLx02HR30j8J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"ML Whitehead","17Responsible Antimicrobial Usage in Small Animal Practice",2023,"Infection Control in Small Animal Clinical …","cabidigitallibrary.org","https://www.cabidigitallibrary.org/doi/pdf/10.1079/9781789244977.0000#page=301","",651,"2025-06-30 21:06:11","","10.1079/9781789244977.0000","","",,,,,0,0.00,0,1,2,"… number of antibiotic prescriptions and/or the number of HPCIA prescriptions every few months, as is done in many UK National Health Service general practices (https://openprescribing…","","https://scholar.google.com/scholar?q=related:cqoIUOg4w9kJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"ПА Кочетков, ВМ Свистушкин…","Комплексный подход к лечению аллергического ринита",2023,"Медицинский …","cyberleninka.ru","https://cyberleninka.ru/article/n/kompleksnyy-podhod-k-lecheniyu-allergicheskogo-rinita","https://scholar.google.com/scholar?cites=7753692071315789772&as_sdt=2005&sciodt=0,5&hl=en",655,"2025-06-30 21:06:11","HTML","","","",,,,,2,1.00,1,3,2,"Введение. Аллергический ринит - IgE-опосредованное воспаление, которое широко распространено как во взрослой, так и в детской популяции. При контакте аллергена со …","https://cyberleninka.ru/article/n/kompleksnyy-podhod-k-lecheniyu-allergicheskogo-rinita","https://scholar.google.com/scholar?q=related:zFeKqNulmmsJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"C Osadnik","Critically appraised paper: In patients with chronic obstructive pulmonary disease, the addition of oscillatory positive expiratory pressure to usual care improves cough …",2023,"Journal of physiotherapy","Elsevier","https://www.sciencedirect.com/science/article/pii/S1836955323000097","",668,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,2,"Chronic obstructive pulmonary disease is a heterogenous disease. Despite the common presence of ‘cardinal’symptoms (dyspnoea, cough, sputum), personalised management is …","","https://scholar.google.com/scholar?q=related:EtbHybPcwhsJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"B MacKenna, AD Brown, R Croker, AJ Walker…","Variation in prescription duration for long term conditions: a cohort study in English NHS primary care using OpenPrescribing",2024,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2024.05.28.24308058.abstract","",5,"2025-06-30 21:06:11","","10.1101/2024.05.28.24308058.abstract","","",,,,,0,0.00,0,5,1,"… Our OpenPrescribing.net service is a publicly funded and openly accessible explorer for all prescriptions dispensed in primary care in England. It was launched in 2015, and has 20,000 …","https://www.medrxiv.org/content/medrxiv/early/2024/05/29/2024.05.28.24308058.full.pdf","https://scholar.google.com/scholar?q=related:efmmpYA97wsJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"LEM Hopcroft, HJ Curtis, R Croker…","Data-Driven Identification of Potentially Successful Intervention Implementations Using 5 Years of Opioid Prescribing Data: Retrospective Database Study",2024,"JMIR Public Health …","publichealth.jmir.org","https://publichealth.jmir.org/2024/1/e51323/","",6,"2025-06-30 21:06:11","HTML","","","",,,,,0,0.00,0,4,1,"… Our group produces OpenPrescribing [11], which allows open access to the same NHSBSA … In OpenPrescribing, we perform automated analyses to generate monthly reports covering …","https://publichealth.jmir.org/2024/1/e51323/","https://scholar.google.com/scholar?q=related:GdMF_S4H4IMJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"T Sanderson","A web tool for exploring the usage of medicines in hospitals in England",2024,"Wellcome Open Research","pmc.ncbi.nlm.nih.gov","https://pmc.ncbi.nlm.nih.gov/articles/PMC11294815/","https://scholar.google.com/scholar?cites=18236981370741704711&as_sdt=2005&sciodt=0,5&hl=en",10,"2025-06-30 21:06:11","HTML","","","",,,,,1,1.00,1,1,1,"… to analyse this data until other similar tools exist, and in some of the features it provides, such as Ingredients mode, which I believe does not have a direct analog in OpenPrescribing, …","https://pmc.ncbi.nlm.nih.gov/articles/PMC11294815/","https://scholar.google.com/scholar?q=related:B8h52u7FFv0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"M Wilcock","Medicines optimisation opportunities: driving change?",2024,"Drug and Therapeutics Bulletin","dtb.bmj.com","https://dtb.bmj.com/content/62/9/130.abstract","",22,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,1,"… Data to measure ICB’s performance against these opportunities are available from several sources, including the NHS Business Services Authority (NHSBSA) and OpenPrescribing …","","https://scholar.google.com/scholar?q=related:PZjI3pkBXuYJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
4,"MG Crooks, H Cummings, AH Morice…","Reducing short-acting beta-agonist use in asthma: Impact of national incentives on prescribing practices in England and the findings from SENTINEL Plus …",2024,"NPJ Primary Care …","nature.com","https://www.nature.com/articles/s41533-024-00363-0","https://scholar.google.com/scholar?cites=14190126822819567994&as_sdt=2005&sciodt=0,5&hl=en",36,"2025-06-30 21:06:11","HTML","","","",,,,,4,4.00,1,4,1,"… Using Openprescribing.net data, we demonstrate that IIF 2022-2023 had no significant impact on the total number of SABA prescribed in England (25,927,252 during 12-months pre- …","https://www.nature.com/articles/s41533-024-00363-0","https://scholar.google.com/scholar?q=related:ehnnryl17cQJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"Bennett Institute for Applied Data Science at the …","OpenPrescribing. net",2024,"","","","https://scholar.google.com/scholar?cites=2232898327335193269&as_sdt=2005&sciodt=0,5&hl=en",56,"2025-06-30 21:06:11","CITATION","","","",,,,,2,2.00,1,2,1,"","","https://scholar.google.com/scholar?q=related:tcpgxDLZ_B4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"R Tan, A Murphy, C Brightling, D Shaw","Can we measure whether asthma guidelines lead to improved care?",2024,"npj Primary Care Respiratory …","nature.com","https://www.nature.com/articles/s41533-024-00379-6","",58,"2025-06-30 21:06:11","HTML","","","",,,,,0,0.00,0,4,1,"… The use of prescription data via databases such as OpenPrescribing can be used as a surrogate for guideline adoption and potentially linked to clinical outcomes such as hospital …","https://www.nature.com/articles/s41533-024-00379-6","https://scholar.google.com/scholar?q=related:grKgk6DuQgEJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"DTB SELECT","MHRA issues further update on fluoroquinolone safety",2024,"","search.proquest.com","https://search.proquest.com/openview/9e40e1996f293758f93e04e55f92d9c7/1?pq-origsite=gscholar&cbl=2040967","",85,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,1,"… Data from the OpenPrescribing database show that in England over the last 5 years there has been a reduction in the volume of oral formulations of ciprofloxacin, levofloxacin, …","","https://scholar.google.com/scholar?q=related:X8fngfZGHsYJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"H Yousaf, AM Jones","The Relationship Between Suspected Adverse Drug Reactions Of HMG-Coa Reductase Inhibitors And Polypharmacology Using A National Registry Approach",2024,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2024.04.02.24305224.abstract","https://scholar.google.com/scholar?cites=3816872661357329043&as_sdt=2005&sciodt=0,5&hl=en",98,"2025-06-30 21:06:11","","10.1101/2024.04.02.24305224.abstract","","",,,,,2,2.00,1,2,1,"… The OpenPrescribing database was used to obtain the prescribing rates for statistical … Prescribing data was obtained from OpenPrescribing Database[35] for the January 2018 to August …","https://www.medrxiv.org/content/medrxiv/early/2024/04/03/2024.04.02.24305224.full.pdf","https://scholar.google.com/scholar?q=related:k3oafXZB-DQJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"O Wegwarth, TC Hoffmann, B Goldacre…","General practitioners' risk literacy and real-world prescribing of potentially hazardous drugs: a cross-sectional study",2024,"BMJ Quality & …","qualitysafety.bmj.com","https://qualitysafety.bmj.com/content/33/10/634.abstract","https://scholar.google.com/scholar?cites=5185300036940920675&as_sdt=2005&sciodt=0,5&hl=en",108,"2025-06-30 21:06:11","","","","",,,,,2,2.00,1,4,1,"… for the period between July and December 2022 from OpenPrescribing.net, encompassing all active … code or their address as included in the OpenPrescribing.net data set. If participants …","https://qualitysafety.bmj.com/content/qhc/33/10/634.full.pdf","https://scholar.google.com/scholar?q=related:Y_euI-ni9UcJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"H Yousaf, AM Jones","Associations between Suspected Adverse Drug Reactions of HMG-CoA Reductase Inhibitors and Polypharmacology Using a National Registry Approach",2024,"Pharmacoepidemiology","mdpi.com","https://www.mdpi.com/2813-0618/3/3/16","https://scholar.google.com/scholar?cites=208289154832336384&as_sdt=2005&sciodt=0,5&hl=en",112,"2025-06-30 21:06:11","HTML","","","",,,,,1,1.00,1,2,1,"Aims: The aim of this study was to explore the suspected adverse drug reaction (ADR) data of five licensed statins in the UK: atorvastatin, fluvastatin, pravastatin, rosuvastatin, and …","https://www.mdpi.com/2813-0618/3/3/16","https://scholar.google.com/scholar?q=related:AAZZ_OH94wIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"ER Pearson","New Insights Into the Genetics of Glycemic Response to Metformin",2024,"Diabetes Care","diabetesjournals.org","https://diabetesjournals.org/care/article/47/2/193/154140","https://scholar.google.com/scholar?cites=9688116058848045704&as_sdt=2005&sciodt=0,5&hl=en",120,"2025-06-30 21:06:11","HTML","","","",,,,,1,1.00,1,1,1,"Metformin is one of the most commonly prescribed medications in the world, with 25 million prescriptions in England in the last year alone (data are from https://openprescribing. net) for …","https://diabetesjournals.org/care/article/47/2/193/154140","https://scholar.google.com/scholar?q=related:iCplxjkac4YJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"ON Kavanagh, R Lowe…","Errors associated with co‐names of medicines: The nomenclature of combination medicinal products",2024,"British Journal of Clinical …","Wiley Online Library","https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1111/bcp.16222","https://scholar.google.com/scholar?cites=7399515220993633871&as_sdt=2005&sciodt=0,5&hl=en",122,"2025-06-30 21:06:11","","10.1111/bcp.16222","","",,,,,1,1.00,0,3,1,"In comparison to the efforts required to bring a new drug or formulation to the clinic, bestowing a name on a medicine is relatively simple. However, if the name we choose causes …","https://bpspubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1111/bcp.16222","https://scholar.google.com/scholar?q=related:T-5roeNbsGYJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
5,"FMC Besag, MJ Vasey, I Salim, C Hollis","Tardive Dyskinesia with Antipsychotic Medication in Children and Adolescents: A Systematic Literature Review",2024,"Drug safety","Springer","https://link.springer.com/article/10.1007/s40264-024-01446-0","https://scholar.google.com/scholar?cites=15412468916919787072&as_sdt=2005&sciodt=0,5&hl=en",132,"2025-06-30 21:06:11","","10.1007/s40264-024-01446-0","","",,,,,5,5.00,1,4,1,"… Data for England from the OpenPrescribing database (openprescribing.net) for the 5-year period to January 2024, show that quetiapine was the most commonly prescribed antipsychotic…","","https://scholar.google.com/scholar?q=related:QN7AONIW5NUJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"S Dhillon, AA Antolin, AM Jones","The Interplay Between Molecular Architecture, Pharmacology, and Suspected Adverse Drug Reactions Associated with Non-Steroidal Androgen Antagonists in The …",2024,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2024.07.09.24309949.abstract","",141,"2025-06-30 21:06:11","","10.1101/2024.07.09.24309949.abstract","","",,,,,0,0.00,0,3,1,"… The number of daily doses (dd) was extracted from OpenPrescribing and NHS Digital secondary care medicines data. Data was standardised before comparison to suspected ADRs …","https://www.medrxiv.org/content/medrxiv/early/2024/07/09/2024.07.09.24309949.full.pdf","https://scholar.google.com/scholar?q=related:GKFIFByDID8J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"M Wilcock","Limiting drugs prescribed in primary care",2024,"Drug and Therapeutics Bulletin","dtb.bmj.com","https://dtb.bmj.com/content/62/2/23.abstract","",144,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,1,"… Publicly available data can also be accessed from the OpenPrescribing database that has … The OpenPrescribing data suggest that expenditure on all low-priority treatments has fallen …","","https://scholar.google.com/scholar?q=related:-6UCWmvzlQ4J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"B Phillips, I Evans, V Skerrett, AM Jones","United Kingdom National Register Study of Anti-Epileptic Medications: Suspected Foetal Congenital And Pregnancy-Associated Side Effects",2024,"MedRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2024.03.26.24304895.abstract","https://scholar.google.com/scholar?cites=17563987530031008657&as_sdt=2005&sciodt=0,5&hl=en",148,"2025-06-30 21:06:11","","10.1101/2024.03.26.24304895.abstract","","",,,,,2,2.00,1,4,1,"… -August 2022) together with prescribing data from OpenPrescribing (August 2017-July 2022). … The authors thank the MHRA Yellow Card, ChEMBL, OpenPrescribing for access to the …","https://www.medrxiv.org/content/medrxiv/early/2024/03/27/2024.03.26.24304895.full.pdf","https://scholar.google.com/scholar?q=related:kYvjvpnRv_MJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
5,"ARN Ibrahim, KM Orayj","Impact of ADA Guidelines and Medication Shortage on GLP-1 Receptor Agonists Prescribing Trends in the UK: A Time-Series Analysis with Country-Specific …",2024,"Journal of clinical medicine","mdpi.com","https://www.mdpi.com/2077-0383/13/20/6256","https://scholar.google.com/scholar?cites=276312261285316754&as_sdt=2005&sciodt=0,5&hl=en",159,"2025-06-30 21:06:11","HTML","","","",,,,,5,5.00,3,2,1,"… The prescribing data for England were sourced from OpenPrescribing.net, data for Wales were from the NHS Wales Shared Services Partnership’s Prescribing Data Extracts, data for …","https://www.mdpi.com/2077-0383/13/20/6256","https://scholar.google.com/scholar?q=related:kgj_pImo1QMJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"DTB Team","Safety update: psychiatric and sexual adverse effects with finasteride",2024,"","dtb.bmj.com","https://dtb.bmj.com/content/early/2024/06/05/dtb.2024.000036.full","",195,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,1,1,"… Data from the OpenPrescribing database show that in the 12 months to March 2024, 4.3 million prescriptions for finasteride 5mg tablets were dispensed in primary care in England (…","","https://scholar.google.com/scholar?q=related:x0SHPtaotqEJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"T Khan, B Copsey, P Carder, S Johnson, M Imran…","Overprescribing of potentially harmful medication: an observational study in England's general practice",2024,"BJGP open","bjgpopen.org","https://bjgpopen.org/content/8/2/BJGPO.2023.0156.abstract","",196,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,6,1,"… Routinely collected practice-level prescribing data from OpenPrescribing.com 13 were acquired in monthly periods from January 2016 to March 2021. GP profiles were retrieved from …","https://bjgpopen.org/content/bjgpoa/8/2/BJGPO.2023.0156.full.pdf","https://scholar.google.com/scholar?q=related:cjiBLpLq0aAJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
2,"M Khan, C Hirsch, AM Jones","Suspected Adverse Drug Reactions Associated With Leukotriene Receptor Antagonists Versus First Line Asthma Medications: A National Registry-Pharmacology …",2024,"medRxiv","medrxiv.org","https://www.medrxiv.org/content/10.1101/2024.06.12.24308833.abstract","https://scholar.google.com/scholar?cites=6625842797646895744&as_sdt=2005&sciodt=0,5&hl=en",206,"2025-06-30 21:06:11","","10.1101/2024.06.12.24308833.abstract","","",,,,,2,2.00,1,3,1,"… Prescription data in primary care across England was curated from OpenPrescribing (August 2018 … The authors thank MHRA, OpenPrescribing, and ChEMBL for the publicly accessible …","https://www.medrxiv.org/content/10.1101/2024.06.12.24308833.full.pdf","https://scholar.google.com/scholar?q=related:gNpSU-u481sJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
5,"F Thomas, K Wyatt, K Berzins, I Lee, J Horrell…","Supporting patients experiencing poverty-related mental distress: Development and evaluation of a training resource in general practices in eleven regions of …",2024,"SSM-Mental …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666560324000252","https://scholar.google.com/scholar?cites=570214794778917365&as_sdt=2005&sciodt=0,5&hl=en",215,"2025-06-30 21:06:11","HTML","","","",,,,,5,5.00,1,6,1,"Research shows strong links between poverty and poor mental health in England, with data demonstrating that those who are economically inactive or unemployed are more likely to …","https://www.sciencedirect.com/science/article/pii/S2666560324000252","https://scholar.google.com/scholar?q=related:9Tl4sFXP6QcJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"RS Beckett, A Jagadish, W Carroll…","Quality improvement project assessing the feasibility of using canister weight to estimate remaining doses in a salbutamol pressurised metered-dose inhaler",2024,"Archives of disease in …","adc.bmj.com","https://adc.bmj.com/content/109/5/444.1.abstract","https://scholar.google.com/scholar?cites=8370652342708486661&as_sdt=2005&sciodt=0,5&hl=en",217,"2025-06-30 21:06:11","","","","",,,,,1,1.00,0,4,1,"We weighed the canisters of 14 Salamol pMDIs at two-dose intervals from full to completely empty using digital scales (AccuWeight Digital Pocket Scale) accurate to 0.01 g. Salamol …","","https://scholar.google.com/scholar?q=related:BUJuwfSHKnQJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"N Cockburn, B Hammond, I Gani, S Cusworth…","Automating incidence and prevalence analysis in open cohorts",2024,"BMC Medical Research …","Springer","https://link.springer.com/article/10.1186/s12874-024-02266-7","https://scholar.google.com/scholar?cites=15133685408590090962&as_sdt=2005&sciodt=0,5&hl=en",223,"2025-06-30 21:06:11","HTML","10.1186/s12874-024-02266-7","","",,,,,1,1.00,0,5,1,"… For example, openPrescribing [9] is a tool to improve the quality, safety, and cost-effectiveness of prescribing practices and provides open access to all code and analysis via GitHub. …","https://link.springer.com/article/10.1186/s12874-024-02266-7","https://scholar.google.com/scholar?q=related:0lKGibKmBdIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"E Barker, J Pocock, J Moss, N Hex, J Rankin…","The relationship between prescription rates of oral corticosteroids for respiratory diseases and deprivation in England",2024,"NPJ Primary Care …","nature.com","https://www.nature.com/articles/s41533-024-00362-1","https://scholar.google.com/scholar?cites=11374506249516336110&as_sdt=2005&sciodt=0,5&hl=en",237,"2025-06-30 21:06:11","HTML","","","",,,,,1,1.00,0,6,1,"Respiratory diseases, including asthma and chronic obstructive pulmonary disease (COPD), are common in England with the worst respiratory outcomes observed in the most deprived …","https://www.nature.com/articles/s41533-024-00362-1","https://scholar.google.com/scholar?q=related:7sPhUStd2p0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
3,"SD Anisman, SB Erickson, KM Fodor","Thiazide diuretics",2024,"bmj","bmj.com","https://www.bmj.com/content/384/bmj-2023-075174.short","https://scholar.google.com/scholar?cites=1900475274111882104&as_sdt=2005&sciodt=0,5&hl=en",256,"2025-06-30 21:06:11","","","","",,,,,3,3.00,1,3,1,"• Thiazide type and thiazide-like diuretics are effective antihypertensives, and are useful for mild hypervolaemia, or for potentiating loop diuretics• They are first line medications for …","","https://scholar.google.com/scholar?q=related:eBPaUTHYXxoJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"J Gibson, E Kontopantelis, M Sutton, A Boaz…","Relationship between research activity and general practice performance: cross sectional and longitudinal analyses",2024,"British Journal of …","bjgp.org","https://bjgp.org/content/early/2024/06/25/BJGP.2024.0111.short","",260,"2025-06-30 21:06:11","","","","",,,,,0,0.00,0,5,1,"Background Research activity usually improves outcomes by being translated into practice; however, there is developing evidence that research activity itself may improve the overall …","https://bjgp.org/content/bjgp/early/2024/11/11/BJGP.2024.0111.full.pdf","https://scholar.google.com/scholar?q=related:8W9AHLsS_3AJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
5,"KF Bedair, B Smith, CNA Palmer…","Pharmacogenetics at scale in real-world bioresources: CYP2C19 and clopidogrel outcomes in UK Biobank",2024,"Pharmacogenetics …","journals.lww.com","https://journals.lww.com/jpharmacogenetics/fulltext/2024/04000/pharmacogenetics_at_scale_in_real_world.2.aspx","https://scholar.google.com/scholar?cites=10670804771347228730&as_sdt=2005&sciodt=0,5&hl=en",268,"2025-06-30 21:06:11","","","","",,,,,5,5.00,1,4,1,"… In England, ~900k clopidogrel prescriptions are issued per month (openprescribing.com), which assuming a prescription provides 3 months of coverage equates to ~2.7M people per …","https://discovery.dundee.ac.uk/files/116348422/PGEN-2023-089_Maintext_revised_Clean_1_.pdf","https://scholar.google.com/scholar?q=related:OuixN2dQFpQJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"F van Someren, M Wiedemann…","Trends and variation in issuance of high‐cost narcolepsy drugs by NHS England organisations and regions from 2019 to 2022",2024,"Journal of sleep …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/jsr.14415","",296,"2025-06-30 21:06:11","","10.1111/jsr.14415","","",,,,,0,0.00,0,3,1,"… The benefits of such an approach has been demonstrated by the OpenPrescribing platform, which enables exploration of primary care prescribing in the UK, benefiting patient care and …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/jsr.14415","https://scholar.google.com/scholar?q=related:Mg6vALNOFJMJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"J Reynolds, A Sivaramakrishnan, R Broe…","Evaluating a nurse-led sleep support intervention to reduce melatonin prescribing in children and young people",2024,"Nursing Children and …","journals.rcni.com","https://journals.rcni.com/nursing-children-and-young-people/evidence-and-practice/evaluating-a-nurseled-sleep-support-intervention-to-reduce-melatonin-prescribing-in-children-and-young-people-ncyp.2020.e1272/full","https://scholar.google.com/scholar?cites=9405459591358424145&as_sdt=2005&sciodt=0,5&hl=en",301,"2025-06-30 21:06:11","","","","",,,,,1,1.00,0,4,1,"Background Sleep disturbance, often arising from the way parents manage their child’s sleep, affects 40% of children and leads to increased demand on clinical services. Children and …","","https://scholar.google.com/scholar?q=related:UaQ1hKrnhoIJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
1,"CJS Barry, VM Walker, C Burden, A Havdahl…","Genetic Insights Into Perinatal Outcomes of Maternal Antihypertensive Therapy During Pregnancy",2024,"JAMA Network …","jamanetwork.com","https://jamanetwork.com/journals/jamanetworkopen/article-abstract/2822872","https://scholar.google.com/scholar?cites=3941596527740085366&as_sdt=2005&sciodt=0,5&hl=en",312,"2025-06-30 21:06:11","","","","",,,,,1,1.00,0,5,1,"… of medicines and devices search on OpenPrescribing, hypertension-related virtual medicinal … an allocated BNF code in the OpenPrescribing dictionary of medicines and devices were …","https://jamanetwork.com/journals/jamanetworkopen/fullarticle/2822872","https://scholar.google.com/scholar?q=related:dmTckyhdszYJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"C Polwart","More High Dose Dexamethasone?",2024,"chemo. org. uk","chemo.org.uk","https://www.chemo.org.uk/posts/MoreHigh-Dose-Dexamethasone.html","",315,"2025-06-30 21:06:11","HTML","","","",,,,,0,0.00,0,1,1,"Conclusion The discontinuation of 40mg Dexamethasone Tablets resulted in a brief period without dispensing of any high strength dexamethasone prescriptions. While high doses may …","https://www.chemo.org.uk/posts/MoreHigh-Dose-Dexamethasone.html","https://scholar.google.com/scholar?q=related:gDf8MTs5kQ0J:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"S Baig, S Mughal, Y Murad, M Virdee, Z Jalal","Exploring the Perceptions and Behaviours of UK Prescribers Concerning Novel Lipid-Lowering Agent Prescriptions: A Qualitative Study",2024,"Pharmacy","mdpi.com","https://www.mdpi.com/2226-4787/12/4/104","",331,"2025-06-30 21:06:11","HTML","","","",,,,,0,0.00,0,5,1,"Reducing low-density lipoprotein cholesterol levels lowers the risk of atherosclerotic cardiovascular disease. With the current and future portfolios of emerging lipid-lowering therapies …","https://www.mdpi.com/2226-4787/12/4/104","https://scholar.google.com/scholar?q=related:BvyeGgRXavMJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
0,"C Davies, CL Saunders, F Olumogba, M Sidhu…","BJGP OPEN",2024,"","bjgpopen.org","https://bjgpopen.org/content/bjgpoa/early/2020/11/05/bjgpopen20X101122.full-text.pdf","",335,"2025-06-30 21:06:11","PDF","","","",,,,,0,0.00,0,5,1,"Background: Over the past 20 years prescription of opioid medicines has markedly increased in the UK, despite a lack of supporting evidence for use in commonly occurring, painful …","https://bjgpopen.org/content/bjgpoa/early/2020/11/05/bjgpopen20X101122.full-text.pdf","https://scholar.google.com/scholar?q=related:QzW2WDL68KoJ:scholar.google.com/&scioq=%22openprescribing%22&hl=en&as_sdt=0,5"
